region_id,lon_center,lat_center,Transportation Facilities,Leisure & Entertainment,Companies & Enterprises,Healthcare,Commercial & Residential,Tourist Attractions,Automotive,Life Services,Science & Education & Culture,Shopping & Consumer Goods,Sports & Fitness,Hotels & Accommodations,Financial Institutions,Dining & Cuisine
312,114.025,22.625,0.061,0.069,0.031,0.102,0.076,0.056,0.068,0.07,0.098,0.062,0.097,0.073,0.074,0.062
313,114.035,22.625,0.028,0.112,0.039,0.07,0.068,0.033,0.013,0.087,0.078,0.067,0.063,0.183,0.042,0.117
314,114.045,22.625,0.05,0.121,0.119,0.062,0.092,0.0,0.119,0.066,0.154,0.04,0.104,0.037,0.0,0.036
315,114.055,22.625,0.035,0.053,0.034,0.083,0.142,0.03,0.059,0.093,0.064,0.079,0.084,0.105,0.022,0.118
316,114.065,22.625,0.066,0.07,0.068,0.077,0.08,0.032,0.106,0.09,0.098,0.059,0.067,0.059,0.053,0.073
317,114.075,22.625,0.072,0.028,0.17,0.024,0.087,0.0,0.174,0.089,0.069,0.047,0.092,0.04,0.041,0.067
318,114.085,22.625,0.097,0.0,0.319,0.083,0.097,0.0,0.161,0.129,0.028,0.03,0.0,0.0,0.0,0.056
319,114.095,22.625,0.041,0.021,0.022,0.104,0.037,0.0,0.053,0.067,0.251,0.037,0.322,0.011,0.0,0.035
320,114.105,22.625,0.038,0.058,0.066,0.074,0.057,0.062,0.128,0.089,0.088,0.099,0.081,0.032,0.046,0.083
321,114.115,22.625,0.066,0.03,0.052,0.094,0.066,0.059,0.227,0.071,0.053,0.121,0.057,0.033,0.024,0.047
322,114.125,22.625,0.058,0.02,0.046,0.102,0.057,0.04,0.095,0.089,0.159,0.055,0.175,0.0,0.041,0.062
323,114.135,22.625,0.065,0.022,0.017,0.126,0.053,0.042,0.061,0.119,0.182,0.065,0.111,0.043,0.029,0.065
324,114.145,22.625,0.039,0.057,0.07,0.084,0.07,0.019,0.069,0.111,0.054,0.081,0.082,0.102,0.023,0.138
325,113.905,22.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.041,0.699,0.0,0.0,0.052
326,113.915,22.635,0.0,0.0,0.527,0.0,0.171,0.0,0.143,0.0,0.0,0.051,0.0,0.0,0.0,0.107
327,113.925,22.635,0.056,0.033,0.192,0.063,0.071,0.032,0.125,0.082,0.029,0.079,0.071,0.072,0.0,0.093
328,113.935,22.635,0.093,0.02,0.244,0.015,0.122,0.039,0.11,0.038,0.036,0.047,0.086,0.033,0.016,0.101
329,113.945,22.635,0.057,0.027,0.19,0.061,0.061,0.105,0.146,0.05,0.027,0.07,0.046,0.058,0.021,0.081
330,113.955,22.635,0.086,0.242,0.168,0.0,0.061,0.237,0.0,0.045,0.031,0.018,0.103,0.0,0.0,0.008
331,113.965,22.635,0.051,0.253,0.19,0.041,0.064,0.071,0.076,0.044,0.009,0.077,0.062,0.02,0.0,0.041
332,113.975,22.635,0.0,0.642,0.053,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.275,0.0,0.0,0.0
333,113.985,22.635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,113.995,22.635,0.035,0.0,0.417,0.0,0.148,0.0,0.247,0.074,0.05,0.03,0.0,0.0,0.0,0.0
335,114.005,22.635,0.086,0.049,0.059,0.042,0.097,0.073,0.047,0.099,0.085,0.068,0.085,0.115,0.0,0.094
336,114.015,22.635,0.066,0.053,0.032,0.11,0.084,0.009,0.059,0.102,0.096,0.078,0.107,0.09,0.035,0.081
337,114.025,22.635,0.074,0.047,0.048,0.113,0.044,0.015,0.044,0.075,0.155,0.05,0.14,0.026,0.122,0.047
338,114.035,22.635,0.058,0.096,0.083,0.07,0.073,0.053,0.06,0.067,0.075,0.115,0.07,0.061,0.029,0.089
339,114.045,22.635,0.049,0.087,0.116,0.038,0.116,0.0,0.22,0.074,0.035,0.068,0.053,0.058,0.035,0.053
340,114.055,22.635,0.036,0.083,0.046,0.087,0.1,0.025,0.029,0.103,0.063,0.095,0.051,0.115,0.038,0.127
341,114.065,22.635,0.045,0.104,0.061,0.067,0.088,0.049,0.095,0.073,0.051,0.079,0.075,0.08,0.03,0.105
342,114.075,22.635,0.07,0.04,0.041,0.138,0.063,0.047,0.051,0.117,0.106,0.058,0.069,0.07,0.045,0.084
343,114.085,22.635,0.093,0.0,0.152,0.037,0.172,0.064,0.137,0.067,0.058,0.033,0.167,0.0,0.0,0.021
344,114.095,22.635,0.091,0.0,0.331,0.045,0.109,0.0,0.116,0.099,0.02,0.083,0.0,0.0,0.032,0.075
345,114.105,22.635,0.044,0.058,0.041,0.094,0.044,0.142,0.018,0.086,0.133,0.111,0.099,0.024,0.035,0.073
346,114.115,22.635,0.039,0.054,0.089,0.124,0.096,0.213,0.0,0.092,0.069,0.085,0.0,0.06,0.0,0.079
347,114.125,22.635,0.076,0.019,0.184,0.185,0.068,0.076,0.131,0.044,0.03,0.044,0.0,0.032,0.047,0.065
348,114.135,22.635,0.081,0.0,0.127,0.024,0.063,0.0,0.332,0.095,0.074,0.043,0.035,0.023,0.067,0.036
349,114.145,22.635,0.039,0.036,0.15,0.014,0.069,0.0,0.462,0.062,0.023,0.043,0.016,0.01,0.044,0.032
350,113.905,22.645,0.0,0.0,0.563,0.0,0.0,0.0,0.0,0.0,0.437,0.0,0.0,0.0,0.0,0.0
351,113.915,22.645,0.064,0.116,0.182,0.048,0.071,0.019,0.094,0.06,0.062,0.063,0.025,0.069,0.031,0.098
352,113.925,22.645,0.076,0.081,0.11,0.062,0.064,0.04,0.124,0.094,0.018,0.097,0.009,0.078,0.041,0.106
353,113.935,22.645,0.04,0.339,0.176,0.0,0.143,0.0,0.0,0.053,0.0,0.034,0.193,0.0,0.0,0.022
354,113.945,22.645,0.0,0.348,0.086,0.0,0.0,0.0,0.073,0.0,0.0,0.035,0.447,0.0,0.0,0.011
355,113.955,22.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.0,0.0,0.0,0.557
356,113.965,22.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,113.975,22.645,0.0,0.0,0.0,0.0,0.0,0.954,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0
358,113.985,22.645,0.0,0.0,0.0,0.0,0.0,0.968,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0
359,113.995,22.645,0.077,0.0,0.125,0.069,0.073,0.0,0.138,0.085,0.046,0.035,0.217,0.06,0.029,0.046
360,114.005,22.645,0.1,0.053,0.058,0.104,0.064,0.013,0.112,0.076,0.134,0.047,0.119,0.022,0.053,0.045
361,114.015,22.645,0.066,0.076,0.091,0.067,0.076,0.008,0.154,0.079,0.049,0.073,0.034,0.107,0.039,0.082
362,114.025,22.645,0.065,0.082,0.034,0.098,0.064,0.0,0.058,0.088,0.109,0.112,0.134,0.024,0.057,0.077
363,114.035,22.645,0.049,0.082,0.121,0.066,0.079,0.0,0.062,0.077,0.059,0.08,0.08,0.073,0.073,0.097
364,114.045,22.645,0.053,0.103,0.099,0.041,0.092,0.02,0.151,0.078,0.049,0.059,0.062,0.068,0.039,0.087
365,114.055,22.645,0.07,0.068,0.063,0.092,0.087,0.03,0.092,0.08,0.107,0.06,0.045,0.062,0.018,0.127
366,114.065,22.645,0.058,0.06,0.082,0.097,0.067,0.012,0.105,0.094,0.077,0.064,0.098,0.07,0.044,0.073
367,114.075,22.645,0.074,0.0,0.2,0.029,0.124,0.074,0.183,0.071,0.029,0.066,0.0,0.052,0.061,0.036
368,114.085,22.645,0.031,0.025,0.319,0.033,0.135,0.024,0.042,0.087,0.032,0.045,0.011,0.055,0.06,0.102
369,114.095,22.645,0.039,0.0,0.141,0.067,0.189,0.0,0.093,0.108,0.045,0.082,0.038,0.072,0.0,0.126
370,114.105,22.645,0.169,0.0,0.111,0.0,0.069,0.267,0.115,0.013,0.0,0.007,0.232,0.0,0.0,0.017
371,114.115,22.645,0.112,0.209,0.123,0.0,0.042,0.0,0.141,0.059,0.032,0.04,0.072,0.023,0.067,0.08
372,114.125,22.645,0.05,0.099,0.075,0.075,0.053,0.073,0.052,0.118,0.041,0.111,0.011,0.054,0.02,0.168
373,114.135,22.645,0.079,0.0,0.121,0.0,0.056,0.073,0.109,0.094,0.066,0.047,0.19,0.02,0.119,0.026
374,114.145,22.645,0.058,0.046,0.152,0.0,0.023,0.0,0.371,0.048,0.012,0.185,0.079,0.0,0.0,0.026
375,113.905,22.655,0.192,0.032,0.291,0.036,0.144,0.0,0.0,0.033,0.024,0.035,0.027,0.052,0.0,0.133
376,113.915,22.655,0.052,0.104,0.134,0.065,0.077,0.0,0.122,0.07,0.047,0.108,0.032,0.073,0.03,0.087
377,113.925,22.655,0.023,0.087,0.161,0.116,0.055,0.086,0.018,0.078,0.144,0.112,0.0,0.0,0.0,0.119
378,113.935,22.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,113.945,22.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
380,113.955,22.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,113.965,22.655,0.015,0.0,0.0,0.0,0.0,0.977,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0
382,113.975,22.655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,113.985,22.655,0.0,0.0,0.0,0.0,0.0,0.974,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0
384,113.995,22.655,0.053,0.103,0.088,0.071,0.073,0.055,0.114,0.081,0.043,0.065,0.048,0.087,0.015,0.102
385,114.005,22.655,0.076,0.044,0.073,0.087,0.091,0.024,0.127,0.08,0.081,0.083,0.041,0.077,0.032,0.084
386,114.015,22.655,0.051,0.084,0.06,0.088,0.061,0.015,0.057,0.084,0.078,0.083,0.044,0.135,0.058,0.102
387,114.025,22.655,0.054,0.075,0.023,0.136,0.056,0.01,0.04,0.088,0.118,0.082,0.075,0.088,0.062,0.094
388,114.035,22.655,0.066,0.139,0.04,0.053,0.069,0.026,0.089,0.093,0.053,0.084,0.065,0.081,0.033,0.109
389,114.045,22.655,0.048,0.117,0.124,0.038,0.161,0.0,0.056,0.066,0.073,0.041,0.057,0.018,0.108,0.092
390,114.055,22.655,0.135,0.076,0.041,0.039,0.134,0.05,0.075,0.038,0.052,0.027,0.043,0.014,0.183,0.095
391,114.065,22.655,0.065,0.082,0.09,0.102,0.094,0.043,0.037,0.101,0.067,0.066,0.033,0.075,0.035,0.111
392,114.075,22.655,0.06,0.064,0.074,0.093,0.083,0.056,0.087,0.08,0.047,0.072,0.098,0.059,0.017,0.11
393,114.085,22.655,0.037,0.0,0.267,0.0,0.026,0.412,0.044,0.079,0.107,0.021,0.0,0.0,0.0,0.007
394,114.095,22.655,0.015,0.041,0.313,0.024,0.078,0.161,0.043,0.056,0.031,0.05,0.035,0.056,0.0,0.097
395,114.105,22.655,0.075,0.08,0.134,0.03,0.069,0.201,0.106,0.052,0.064,0.063,0.019,0.025,0.018,0.063
396,114.115,22.655,0.073,0.02,0.221,0.05,0.089,0.059,0.098,0.062,0.049,0.038,0.034,0.072,0.073,0.061
397,114.125,22.655,0.114,0.055,0.221,0.014,0.102,0.0,0.247,0.064,0.051,0.046,0.016,0.02,0.015,0.035
398,114.135,22.655,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.534,0.0,0.082,0.0,0.0,0.0,0.052
399,114.145,22.655,0.045,0.051,0.317,0.064,0.034,0.033,0.064,0.1,0.039,0.086,0.0,0.037,0.054,0.076
400,113.905,22.665,0.028,0.0,0.223,0.061,0.175,0.0,0.135,0.025,0.082,0.032,0.046,0.029,0.086,0.078
401,113.915,22.665,0.054,0.137,0.144,0.056,0.106,0.0,0.054,0.083,0.033,0.083,0.016,0.085,0.059,0.09
